transaction_id,reference_number,account_id,transaction_timestamp,transaction_type,transaction_category,merchant_id,amount,currency,channel,balance_after_transaction,status,remarks
TXN000045123,D993648664964498,ACC000574,2024-11-25 16:51:00,Debit,UPI,MER0038,1636.57,INR,UPI,93485.46,SUCCESS,UPI Payment
TXN000045124,B8379360ACD2471B,ACC000564,2024-11-25 16:58:00,Credit,Mobile Banking,,6288.11,INR,Mobile Banking,39748.14,SUCCESS,Online Banking
TXN000045125,020DE53161F64C4A,ACC000785,2024-11-25 16:59:00,Credit,UPI,MER0048,2968.59,INR,UPI,637084.29,SUCCESS,UPI Payment
TXN000045126,6B431EC2BE934E37,ACC000566,2024-11-25 17:04:00,Debit,Debit Card,MER0060,14382.77,USD,Debit Card,195797.49,SUCCESS,POS Purchase
TXN000045127,7425652EE56F4075,ACC000099,2024-11-25 17:15:00,Debit,Cash,,3883.18,INR,Cash,135105.85,SUCCESS,Cash Deposit
TXN000045128,154C412040204611,ACC000030,2024-11-25 17:36:00,Credit,Mobile Banking,,9403.84,INR,Mobile Banking,56994.07,SUCCESS,Online Banking
TXN000045129,19F7C37CE95C4A40,ACC000482,2024-11-25 18:14:00,Debit,IMPS,,14455.05,INR,IMPS,128559.82,SUCCESS,IMPS Transfer
TXN000045130,C0C5EA85AA8F4654,ACC000612,2024-11-25 18:16:00,Debit,Cash,,6359.14,INR,Cash,22738.8,SUCCESS,Cash Deposit
TXN000045131,182A1F345FB64A59,ACC000549,2024-11-25 18:22:00,Credit,Debit Card,MER0009,8441.6,INR,Debit Card,47951.76,SUCCESS,POS Purchase
TXN000045132,8D2725F48C1A4717,ACC000237,2024-11-25 19:09:00,Debit,IMPS,,11475.21,INR,IMPS,222901.09,SUCCESS,IMPS Transfer
TXN000045133,78530E0285984BB7,ACC000485,2024-11-25 19:12:00,Debit,Credit Card,MER0010,7414.88,INR,Credit Card,5183.65,SUCCESS,Card Payment
TXN000045134,E723BB1AE2B64689,ACC000155,2024-11-25 19:16:00,Credit,NEFT,,17034.82,USD,NEFT,525392.26,SUCCESS,NEFT Transfer
TXN000045135,E9AE6E670F3E41E9,ACC000222,2024-11-25 19:26:00,Debit,ATM,,13454.97,INR,ATM,244280.07,SUCCESS,ATM Withdrawal
TXN000045136,54579F50225D48B0,ACC000004,2024-11-25 19:29:00,Debit,UPI,MER0019,5134.91,INR,UPI,50374.86,SUCCESS,UPI Payment
TXN000045137,8167F728F08D4260,ACC000238,2024-11-25 19:35:00,Debit,ATM,,12666.48,INR,ATM,327133.29,SUCCESS,ATM Withdrawal
TXN000045138,49C5AA24B1E6462A,ACC000398,2024-11-25 19:39:00,Debit,Credit Card,MER0003,9016.56,INR,Credit Card,16738.76,SUCCESS,Card Payment
TXN000045139,A847967707F540CC,ACC000036,2024-11-25 20:03:00,Debit,Debit Card,MER0086,16156.19,INR,Debit Card,157822.59,SUCCESS,POS Purchase
TXN000045140,9BB629636C874821,ACC000309,2024-11-25 20:17:00,Debit,Cash,,5829.91,INR,Cash,630580.78,SUCCESS,Cash Deposit
TXN000045141,1D081F61CC994ADF,ACC000087,2024-11-25 20:21:00,Debit,Mobile Banking,,341.67,INR,Mobile Banking,301113.41,SUCCESS,Online Banking
TXN000045142,8B7355DF895B4B4A,ACC000030,2024-11-25 20:32:00,Debit,IMPS,,1293.24,INR,IMPS,55028.38,FAILED,IMPS Transfer
TXN000045143,6B849E0328A24DA7,ACC000434,2024-11-25 20:40:00,Credit,ATM,,16791.1,INR,ATM,40835.17,SUCCESS,ATM Withdrawal
TXN000045144,B050820D870E43A3,ACC000635,2024-11-25 21:03:00,Debit,IMPS,,9053.54,INR,IMPS,5394.49,SUCCESS,IMPS Transfer
TXN000045145,B4A6C50A56E84693,ACC000491,2024-11-25 21:35:00,Debit,Debit Card,MER0044,9247.59,INR,Debit Card,153824.89,SUCCESS,POS Purchase
TXN000045146,BC95D34F24254CB1,ACC000295,2024-11-25 21:41:00,Credit,Credit Card,MER0077,3357.72,USD,Credit Card,7800.8,SUCCESS,Card Payment
TXN000045147,F2B311DBEB384A2D,ACC000587,2024-11-25 21:56:00,Debit,Debit Card,MER0041,16204.8,INR,Debit Card,209770.05,SUCCESS,POS Purchase
TXN000045148,B7F34667D1784A16,ACC000177,2024-11-25 22:06:00,Credit,NEFT,,4283.63,INR,NEFT,146722.11,SUCCESS,NEFT Transfer
TXN000045149,E4D3CECE657542C4,ACC000791,2024-11-25 22:11:00,Credit,Credit Card,MER0067,18125.34,INR,Credit Card,371690.81,SUCCESS,Card Payment
TXN000045150,2791BCD569DB4FE3,ACC000199,2024-11-25 22:19:00,Credit,Debit Card,MER0057,4217.89,INR,Debit Card,196416.33,SUCCESS,POS Purchase
TXN000045151,309FEF0E787F4EBB,ACC000285,2024-11-25 22:21:00,Debit,NEFT,,4403.11,INR,NEFT,292310.83,SUCCESS,NEFT Transfer
TXN000045152,05B30BE8B611493D,ACC000064,2024-11-25 22:34:00,Credit,Mobile Banking,,10577.39,INR,Mobile Banking,439712.88,SUCCESS,Online Banking
TXN000045153,700F370D2D244989,ACC000188,2024-11-25 22:38:00,Debit,Debit Card,MER0074,364.68,INR,Debit Card,288750.11,PENDING,POS Purchase
TXN000045154,8CE71FC9964B4378,ACC000601,2024-11-25 22:40:00,Debit,IMPS,,13201.03,INR,IMPS,146958.25,SUCCESS,IMPS Transfer
TXN000045155,3BB67FAFDC5C4580,ACC000268,2024-11-25 22:48:00,Credit,ATM,,44656.59,USD,ATM,47574.89,SUCCESS,ATM Withdrawal
TXN000045156,67A68D6E0FC94D47,ACC000657,2024-11-25 22:54:00,Debit,Mobile Banking,,15469.33,INR,Mobile Banking,183481.71,SUCCESS,Online Banking
TXN000045157,3E1B9EBD1E30408D,ACC000305,2024-11-25 22:57:00,Credit,Cash,,13489.59,INR,Cash,257722.83,SUCCESS,Cash Deposit
TXN000045158,BA5A690A11574DB0,ACC000404,2024-11-25 22:58:00,Credit,Mobile Banking,,18083.34,INR,Mobile Banking,42622.94,SUCCESS,Online Banking
TXN000045159,5E418B574BBA4992,ACC000387,2024-11-25 22:59:00,Credit,NEFT,,11686.14,INR,NEFT,288525.48,SUCCESS,NEFT Transfer
TXN000045160,786E96B1C65443CE,ACC000601,2024-11-25 23:07:00,Debit,ATM,,8386.51,INR,ATM,55381.16,SUCCESS,ATM Withdrawal
TXN000045161,6802CFE65A4A4332,ACC000690,2024-11-25 23:19:00,Debit,Cash,,12355.55,INR,Cash,390804.37,SUCCESS,Cash Deposit
TXN000045162,2445D7D69F3F4D70,ACC000053,2024-11-25 23:23:00,Debit,Mobile Banking,,7319.31,INR,Mobile Banking,307068.53,SUCCESS,Online Banking
TXN000045163,6271C1D75EB04E47,ACC000270,2024-11-25 23:23:00,Debit,Mobile Banking,,3322.54,INR,Mobile Banking,391762.35,SUCCESS,Online Banking
TXN000045164,B9CE0DB603EE464A,ACC000456,2024-11-25 23:37:00,Debit,Cash,,6211.94,INR,Cash,358460.66,SUCCESS,Cash Deposit
TXN000045165,7F776439342647D2,ACC000072,2024-11-25 23:49:00,Credit,Credit Card,MER0067,15379.35,INR,Credit Card,212087.46,FAILED,Card Payment
TXN000045166,ADDF2BE4C4B04844,ACC000303,2024-11-25 23:51:00,Debit,Cash,,10029.52,INR,Cash,458596.28,FAILED,Cash Deposit
TXN000045167,10907724A4664553,ACC000252,2024-11-25 23:53:00,Debit,Credit Card,MER0033,11571.81,INR,Credit Card,439015.68,SUCCESS,Card Payment
TXN000045168,7CBA73696EAC459F,ACC000174,2024-11-26 00:44:00,Debit,Credit Card,MER0026,5062.73,INR,Credit Card,284575.08,SUCCESS,Card Payment
TXN000045169,4C6C3DA8E3764B90,ACC000225,2024-11-26 00:48:00,Debit,Debit Card,MER0031,9290.32,INR,Debit Card,282.53,FAILED,POS Purchase
TXN000045170,12A5AA4C313B46DE,ACC000332,2024-11-26 00:52:00,Debit,UPI,MER0028,309.58,INR,UPI,11417.63,SUCCESS,UPI Payment
TXN000045171,D820D8D6C4A24780,ACC000455,2024-11-26 00:56:00,Credit,Credit Card,MER0036,25208.35,INR,Credit Card,27591.31,SUCCESS,Card Payment
TXN000045172,DF2712AEE62E47CA,ACC000061,2024-11-26 02:00:00,Debit,NEFT,,13216.11,INR,NEFT,13247.82,SUCCESS,NEFT Transfer
TXN000045173,C9FCE611CD124BDE,ACC000088,2024-11-26 02:34:00,Debit,Mobile Banking,,14140.62,INR,Mobile Banking,269915.96,SUCCESS,Online Banking
TXN000045174,AE1225C4C71F4C27,ACC000676,2024-11-26 02:37:00,Credit,NEFT,,7944.04,INR,NEFT,345795.22,SUCCESS,NEFT Transfer
TXN000045175,6707A47D6A5E4283,ACC000577,2024-11-26 02:41:00,Debit,ATM,,17668.47,INR,ATM,79625.82,SUCCESS,ATM Withdrawal
TXN000045176,5AFA3399B1314797,ACC000351,2024-11-26 02:42:00,Credit,Debit Card,MER0081,7666.16,INR,Debit Card,225719.34,SUCCESS,POS Purchase
TXN000045177,C8EF89C6FE8E4B2B,ACC000284,2024-11-26 02:47:00,Debit,NEFT,,2081.92,INR,NEFT,4021.41,SUCCESS,NEFT Transfer
TXN000045178,E2C3FD509B794E6A,ACC000701,2024-11-26 03:13:00,Credit,Debit Card,MER0038,9179.48,INR,Debit Card,424258.62,SUCCESS,POS Purchase
TXN000045179,076FB4DFE5F04E04,ACC000145,2024-11-26 03:21:00,Debit,IMPS,,1447.48,INR,IMPS,182860.53,SUCCESS,IMPS Transfer
TXN000045180,4A4B95D7030E4F2E,ACC000265,2024-11-26 03:48:00,Debit,ATM,,5577.99,INR,ATM,1002.05,SUCCESS,ATM Withdrawal
TXN000045181,CB9D7955DF9A410F,ACC000641,2024-11-26 03:49:00,Credit,Cash,,544.97,INR,Cash,337411.29,SUCCESS,Cash Deposit
TXN000045182,218C9CCA383745A1,ACC000254,2024-11-26 04:10:00,Debit,UPI,MER0006,7598.71,INR,UPI,384640.87,SUCCESS,UPI Payment
TXN000045183,1CA72D32A3A046FF,ACC000729,2024-11-26 04:16:00,Debit,NEFT,,18670.19,USD,NEFT,111162.34,SUCCESS,NEFT Transfer
TXN000045184,5CB26F88430D41AB,ACC000565,2024-11-26 04:20:00,Credit,Credit Card,MER0031,18859.78,INR,Credit Card,39009.14,SUCCESS,Card Payment
TXN000045185,D2192A5CAF8447AE,ACC000209,2024-11-26 04:24:00,Debit,UPI,MER0053,11564.12,INR,UPI,267529.09,SUCCESS,UPI Payment
TXN000045186,4DA40908C65C416A,ACC000703,2024-11-26 04:38:00,Debit,NEFT,,19343.16,INR,NEFT,201822.84,SUCCESS,NEFT Transfer
TXN000045187,D0621881BE944D2B,ACC000459,2024-11-26 04:48:00,Debit,NEFT,,787.5,INR,NEFT,263419.71,SUCCESS,NEFT Transfer
TXN000045188,E784BC489BA44460,ACC000527,2024-11-26 05:02:00,Credit,Credit Card,MER0026,15039.77,INR,Credit Card,66977.91,SUCCESS,Card Payment
TXN000045189,554DDDA31B0C42AB,ACC000647,2024-11-26 05:08:00,Debit,ATM,,12130.71,INR,ATM,185279.13,SUCCESS,ATM Withdrawal
TXN000045190,F58AF230B99C4655,ACC000446,2024-11-26 05:15:00,Debit,Cash,,19365.06,INR,Cash,508848.88,SUCCESS,Cash Deposit
TXN000045191,2A777B58430F4BBB,ACC000738,2024-11-26 05:15:00,Credit,UPI,MER0010,13432.75,USD,UPI,146167.55,SUCCESS,UPI Payment
TXN000045192,FD08A61C6D144488,ACC000626,2024-11-26 05:21:00,Debit,NEFT,,12280.63,INR,NEFT,373527.31,SUCCESS,NEFT Transfer
TXN000045193,99D2E827AC124E43,ACC000789,2024-11-26 05:21:00,Debit,Cash,,15972.89,INR,Cash,15496.91,SUCCESS,Cash Deposit
TXN000045194,9DA66F0E799C4359,ACC000139,2024-11-26 05:25:00,Debit,ATM,,723.0,INR,ATM,419374.29,SUCCESS,ATM Withdrawal
TXN000045195,478A820A4DC149E2,ACC000357,2024-11-26 05:31:00,Credit,UPI,MER0016,16239.1,INR,UPI,27259.72,SUCCESS,UPI Payment
TXN000045196,F173297BB6E6466F,ACC000422,2024-11-26 05:49:00,Credit,Cash,,12020.79,INR,Cash,411147.59,SUCCESS,Cash Deposit
TXN000045197,EAB0F7CD465B4B6F,ACC000648,2024-11-26 05:57:00,Debit,UPI,MER0076,13494.45,INR,UPI,296849.34,SUCCESS,UPI Payment
TXN000045198,D5182B5EFE7B492D,ACC000167,2024-11-26 06:09:00,Debit,IMPS,,8864.56,INR,IMPS,153323.18,SUCCESS,IMPS Transfer
TXN000045199,5943257D03E4453C,ACC000285,2024-11-26 06:24:00,Debit,NEFT,,14859.04,INR,NEFT,512176.42,SUCCESS,NEFT Transfer
TXN000045200,0BE8BA5584FA4B3F,ACC000035,2024-11-26 06:36:00,Credit,Credit Card,MER0018,7461.8,INR,Credit Card,278689.81,SUCCESS,Card Payment
TXN000045201,37C04EDE01A549D8,ACC000167,2024-11-26 06:43:00,Debit,Cash,,19816.59,INR,Cash,227107.85,SUCCESS,Cash Deposit
TXN000045202,5219DB1FA31F4AA6,ACC000201,2024-11-26 06:44:00,Debit,IMPS,,14149.43,INR,IMPS,501938.85,SUCCESS,IMPS Transfer
TXN000045203,D59E1501266A45C8,ACC000137,2024-11-26 06:46:00,Debit,ATM,,15521.58,INR,ATM,385134.21,SUCCESS,ATM Withdrawal
TXN000045204,8D4D2A44C0674441,ACC000175,2024-11-26 07:07:00,Debit,Debit Card,MER0025,19027.11,INR,Debit Card,51696.11,SUCCESS,POS Purchase
TXN000045205,EFE8D58B9F274337,ACC000166,2024-11-26 07:11:00,Credit,Mobile Banking,,10016.13,INR,Mobile Banking,415592.67,SUCCESS,Online Banking
TXN000045206,023A915F1F5842A9,ACC000383,2024-11-26 07:11:00,Debit,NEFT,,9481.94,INR,NEFT,2235.69,SUCCESS,NEFT Transfer
TXN000045207,E52E3F507A694B9A,ACC000140,2024-11-26 07:15:00,Debit,IMPS,,8383.98,USD,IMPS,235549.31,SUCCESS,IMPS Transfer
TXN000045208,E67124172AEF4745,ACC000264,2024-11-26 07:24:00,Debit,Credit Card,MER0037,13715.53,INR,Credit Card,282943.99,SUCCESS,Card Payment
TXN000045209,79938D9247B14AF9,ACC000359,2024-11-26 07:32:00,Debit,NEFT,,3109.3,INR,NEFT,183785.68,SUCCESS,NEFT Transfer
TXN000045210,4718F2B7200E4282,ACC000217,2024-11-26 07:35:00,Credit,Mobile Banking,,4283.57,INR,Mobile Banking,202294.43,SUCCESS,Online Banking
TXN000045211,9FC359832696455B,ACC000324,2024-11-26 08:18:00,Debit,NEFT,,8007.9,INR,NEFT,394688.54,SUCCESS,NEFT Transfer
TXN000045212,59FAC88FC8594E54,ACC000784,2024-11-26 08:21:00,Credit,Debit Card,MER0085,11391.12,INR,Debit Card,169363.69,SUCCESS,POS Purchase
TXN000045213,F212D790875540EA,ACC000079,2024-11-26 08:32:00,Credit,IMPS,,15350.04,INR,IMPS,361626.57,SUCCESS,IMPS Transfer
TXN000045214,1B3803446F9745DD,ACC000653,2024-11-26 08:47:00,Debit,ATM,,226.18,INR,ATM,552112.39,SUCCESS,ATM Withdrawal
TXN000045215,651F5210D86B46DC,ACC000075,2024-11-26 08:54:00,Credit,Cash,,16245.33,USD,Cash,36970.46,SUCCESS,Cash Deposit
TXN000045216,F27336BA6A444601,ACC000127,2024-11-26 09:07:00,Debit,ATM,,10540.46,INR,ATM,518109.8,SUCCESS,ATM Withdrawal
TXN000045217,80D74FB670E54E25,ACC000725,2024-11-26 09:10:00,Debit,UPI,MER0004,11205.8,INR,UPI,116842.72,SUCCESS,UPI Payment
TXN000045218,F5F7BD1F47394A6A,ACC000762,2024-11-26 09:17:00,Debit,Debit Card,MER0020,3895.17,INR,Debit Card,535495.77,SUCCESS,POS Purchase
TXN000045219,7D278116346848CE,ACC000240,2024-11-26 09:19:00,Debit,Mobile Banking,,11753.7,INR,Mobile Banking,260603.46,SUCCESS,Online Banking
TXN000045220,86F8351DD79E4DDA,ACC000539,2024-11-26 09:24:00,Debit,ATM,,8606.32,INR,ATM,134.43,SUCCESS,ATM Withdrawal
TXN000045221,BDD5C813E7FB4D3D,ACC000038,2024-11-26 09:43:00,Debit,Debit Card,MER0066,612.84,USD,Debit Card,137753.35,SUCCESS,POS Purchase
TXN000045222,01B86425DA9D4057,ACC000083,2024-11-26 09:44:00,Debit,Debit Card,MER0026,11298.57,INR,Debit Card,586261.32,SUCCESS,POS Purchase
TXN000045223,5FADAF85888C4D98,ACC000116,2024-11-26 09:50:00,Debit,Credit Card,MER0010,19088.95,INR,Credit Card,298928.84,FAILED,Card Payment
TXN000045224,0AE194656F8D4E4B,ACC000177,2024-11-26 10:04:00,Debit,IMPS,,13015.67,INR,IMPS,291254.5,SUCCESS,IMPS Transfer
TXN000045225,8AA6793C2E6748E9,ACC000488,2024-11-26 10:05:00,Debit,IMPS,,3614.08,INR,IMPS,448932.65,SUCCESS,IMPS Transfer
TXN000045226,3928CBA5B5584ABA,ACC000004,2024-11-26 10:07:00,Debit,UPI,MER0018,19833.65,INR,UPI,42226.79,SUCCESS,UPI Payment
TXN000045227,2F40D5C962514D0C,ACC000570,2024-11-26 10:08:00,Debit,ATM,,8618.11,INR,ATM,404624.62,SUCCESS,ATM Withdrawal
TXN000045228,CC6320DEE6BE45A0,ACC000586,2024-11-26 10:09:00,Debit,NEFT,,702.18,INR,NEFT,180656.88,SUCCESS,NEFT Transfer
TXN000045229,19C21891301B45C3,ACC000693,2024-11-26 10:28:00,Credit,IMPS,,6721.31,INR,IMPS,495868.41,SUCCESS,IMPS Transfer
TXN000045230,EE5DCE81A3354B89,ACC000365,2024-11-26 10:45:00,Debit,IMPS,,12196.01,INR,IMPS,295924.52,SUCCESS,IMPS Transfer
TXN000045231,24345C3D3CD54D33,ACC000448,2024-11-26 10:47:00,Debit,Credit Card,MER0078,2424.45,INR,Credit Card,363473.09,SUCCESS,Card Payment
TXN000045232,1783C9C6E1F3435C,ACC000072,2024-11-26 10:53:00,Debit,Mobile Banking,,7021.83,INR,Mobile Banking,312405.32,SUCCESS,Online Banking
TXN000045233,A9847B30B4E1414A,ACC000468,2024-11-26 11:01:00,Debit,Cash,,11690.13,INR,Cash,80816.03,SUCCESS,Cash Deposit
TXN000045234,ACB87BB50EFC4198,ACC000687,2024-11-26 11:11:00,Credit,NEFT,,8757.9,INR,NEFT,24868.08,SUCCESS,NEFT Transfer
TXN000045235,1D8B58B3285A44D4,ACC000707,2024-11-26 11:16:00,Debit,IMPS,,1531.36,INR,IMPS,2288.48,SUCCESS,IMPS Transfer
TXN000045236,D14FFEE87CC741B0,ACC000174,2024-11-26 11:17:00,Debit,UPI,MER0080,1520.22,INR,UPI,112432.43,SUCCESS,UPI Payment
TXN000045237,592C850CC6394121,ACC000495,2024-11-26 11:17:00,Debit,Mobile Banking,,15175.98,INR,Mobile Banking,415008.16,SUCCESS,Online Banking
TXN000045238,E9BD965CD0B44542,ACC000271,2024-11-26 11:29:00,Debit,Cash,,5806.14,USD,Cash,20900.55,SUCCESS,Cash Deposit
TXN000045239,5CF90CFF01184198,ACC000365,2024-11-26 11:29:00,Credit,Cash,,11848.54,INR,Cash,261971.61,SUCCESS,Cash Deposit
TXN000045240,8D998BF7E6D74E87,ACC000049,2024-11-26 11:51:00,Debit,NEFT,,9446.23,INR,NEFT,174744.35,SUCCESS,NEFT Transfer
TXN000045241,E69BB1E74E3B4938,ACC000042,2024-11-26 11:53:00,Debit,IMPS,,8549.25,INR,IMPS,7789.53,SUCCESS,IMPS Transfer
TXN000045242,F41E11767E6547F1,ACC000386,2024-11-26 11:53:00,Credit,Debit Card,MER0009,4008.86,INR,Debit Card,453665.69,SUCCESS,POS Purchase
TXN000045243,530BBE4E8FDC4EE4,ACC000086,2024-11-26 11:54:00,Debit,Debit Card,MER0083,7990.86,INR,Debit Card,348591.84,SUCCESS,POS Purchase
TXN000045244,F6F6978A60CC4ECA,ACC000109,2024-11-26 12:03:00,Credit,ATM,,17028.12,INR,ATM,292734.42,PENDING,ATM Withdrawal
TXN000045245,3C4AEC8BAFF647D7,ACC000308,2024-11-26 12:10:00,Credit,Credit Card,MER0030,517.14,INR,Credit Card,30173.94,SUCCESS,Card Payment
TXN000045246,B41BC6F766464D9F,ACC000424,2024-11-26 12:10:00,Credit,NEFT,,17632.67,INR,NEFT,570689.02,SUCCESS,NEFT Transfer
TXN000045247,5CFA61F630B74DA2,ACC000782,2024-11-26 12:14:00,Credit,NEFT,,3832.51,USD,NEFT,424103.52,SUCCESS,NEFT Transfer
TXN000045248,9E9455D0398C4C13,ACC000130,2024-11-26 12:19:00,Debit,UPI,MER0033,18080.76,INR,UPI,49378.84,SUCCESS,UPI Payment
TXN000045249,21427529B2834AB9,ACC000679,2024-11-26 12:24:00,Debit,Cash,,5984.92,INR,Cash,115928.17,SUCCESS,Cash Deposit
TXN000045250,F4626E0D9F4D414A,ACC000050,2024-11-26 12:32:00,Debit,UPI,MER0084,6141.73,INR,UPI,213375.4,SUCCESS,UPI Payment
TXN000045251,5EE9F1CE705A46AA,ACC000056,2024-11-26 13:02:00,Debit,Mobile Banking,,10821.85,INR,Mobile Banking,60887.45,SUCCESS,Online Banking
TXN000045252,8A4DC98E7263480C,ACC000427,2024-11-26 13:13:00,Credit,ATM,,8391.0,INR,ATM,396706.53,SUCCESS,ATM Withdrawal
TXN000045253,2BB51A70F3FE43B6,ACC000767,2024-11-26 13:26:00,Debit,Mobile Banking,,18129.15,INR,Mobile Banking,32739.36,SUCCESS,Online Banking
TXN000045254,7E0490415B2F4067,ACC000089,2024-11-26 13:31:00,Debit,Debit Card,MER0030,13973.23,INR,Debit Card,105603.52,SUCCESS,POS Purchase
TXN000045255,F57012A6DBAB4246,ACC000438,2024-11-26 13:37:00,Debit,IMPS,,10934.21,USD,IMPS,38538.42,SUCCESS,IMPS Transfer
TXN000045256,B5E2A50727D1469C,ACC000683,2024-11-26 13:39:00,Debit,UPI,MER0037,18407.62,INR,UPI,44835.41,SUCCESS,UPI Payment
TXN000045257,83FA23BC8BE647AF,ACC000358,2024-11-26 13:47:00,Debit,Mobile Banking,,8022.97,USD,Mobile Banking,34874.7,PENDING,Online Banking
TXN000045258,C709608B56E348FF,ACC000608,2024-11-26 13:49:00,Debit,Debit Card,MER0073,10137.68,INR,Debit Card,235239.97,SUCCESS,POS Purchase
TXN000045259,022419416E2C4F8C,ACC000473,2024-11-26 14:10:00,Debit,Debit Card,MER0062,7377.14,INR,Debit Card,239182.72,SUCCESS,POS Purchase
TXN000045260,D6F5E8E31C85417A,ACC000591,2024-11-26 14:12:00,Debit,Mobile Banking,,3271.14,INR,Mobile Banking,435667.41,SUCCESS,Online Banking
TXN000045261,5AB1798706A64C06,ACC000724,2024-11-26 14:18:00,Debit,Cash,,10431.29,INR,Cash,114225.02,SUCCESS,Cash Deposit
TXN000045262,0C08F8CF61584FB0,ACC000259,2024-11-26 14:30:00,Debit,ATM,,8163.95,INR,ATM,7940.5,SUCCESS,ATM Withdrawal
TXN000045263,ECCC1EE5A6E144AB,ACC000268,2024-11-26 14:44:00,Debit,Mobile Banking,,5630.58,USD,Mobile Banking,29611.1,SUCCESS,Online Banking
TXN000045264,BC4CC989C2954519,ACC000254,2024-11-26 14:45:00,Debit,IMPS,,1046.47,INR,IMPS,465718.92,SUCCESS,IMPS Transfer
TXN000045265,633680FFC6D64CAC,ACC000771,2024-11-26 14:46:00,Debit,Debit Card,MER0046,12730.53,INR,Debit Card,14946.56,SUCCESS,POS Purchase
TXN000045266,BE3E6FBCFC734898,ACC000200,2024-11-26 14:48:00,Debit,UPI,MER0059,9220.55,INR,UPI,350358.64,SUCCESS,UPI Payment
TXN000045267,8CB7629AF12D4570,ACC000447,2024-11-26 15:02:00,Debit,ATM,,11525.71,INR,ATM,234447.79,SUCCESS,ATM Withdrawal
TXN000045268,ACB8BD278EB14380,ACC000640,2024-11-26 15:19:00,Debit,Mobile Banking,,9864.06,INR,Mobile Banking,200274.05,SUCCESS,Online Banking
TXN000045269,68C02C3972464DFB,ACC000465,2024-11-26 15:34:00,Debit,NEFT,,17433.03,INR,NEFT,306127.22,SUCCESS,NEFT Transfer
TXN000045270,84CA14763B5F44F1,ACC000247,2024-11-26 15:46:00,Debit,NEFT,,10666.88,INR,NEFT,456644.54,SUCCESS,NEFT Transfer
TXN000045271,E5E5C02C29E24662,ACC000228,2024-11-26 15:54:00,Debit,Mobile Banking,,14540.3,INR,Mobile Banking,237437.5,SUCCESS,Online Banking
TXN000045272,8BF00B7E4D994893,ACC000566,2024-11-26 15:55:00,Debit,Mobile Banking,,15689.55,USD,Mobile Banking,323030.51,SUCCESS,Online Banking
TXN000045273,54DDC8C100AD478C,ACC000681,2024-11-26 15:56:00,Debit,NEFT,,2590.66,INR,NEFT,253359.2,SUCCESS,NEFT Transfer
TXN000045274,2888B3266C754086,ACC000679,2024-11-26 15:58:00,Credit,ATM,,8866.66,INR,ATM,171790.43,SUCCESS,ATM Withdrawal
TXN000045275,4E658CBE025D456D,ACC000253,2024-11-26 16:20:00,Debit,Cash,,8628.16,USD,Cash,300520.12,SUCCESS,Cash Deposit
TXN000045276,6F3A1E10B5B74DB7,ACC000574,2024-11-26 16:20:00,Debit,Cash,,12169.07,INR,Cash,480369.62,SUCCESS,Cash Deposit
TXN000045277,3498A88EA1514742,ACC000652,2024-11-26 16:22:00,Debit,UPI,MER0043,4229.34,INR,UPI,7646.11,SUCCESS,UPI Payment
TXN000045278,862CC0194E074146,ACC000043,2024-11-26 16:25:00,Credit,Debit Card,MER0039,7207.52,INR,Debit Card,377755.01,SUCCESS,POS Purchase
TXN000045279,8D59483D83854383,ACC000279,2024-11-26 16:26:00,Credit,Cash,,17159.2,INR,Cash,442649.29,SUCCESS,Cash Deposit
TXN000045280,515835231CA44FB5,ACC000019,2024-11-26 16:33:00,Debit,Mobile Banking,,6126.93,INR,Mobile Banking,28906.27,SUCCESS,Online Banking
TXN000045281,A822C03870964AC7,ACC000304,2024-11-26 16:38:00,Credit,ATM,,18184.03,INR,ATM,70942.27,SUCCESS,ATM Withdrawal
TXN000045282,6F4B952CF9FB4715,ACC000151,2024-11-26 16:47:00,Debit,Cash,,13618.0,INR,Cash,162118.93,SUCCESS,Cash Deposit
TXN000045283,421273581D404E67,ACC000499,2024-11-26 16:51:00,Credit,Cash,,15981.53,INR,Cash,193872.14,SUCCESS,Cash Deposit
TXN000045284,BDE5FDCA9F894410,ACC000641,2024-11-26 17:35:00,Debit,Credit Card,MER0006,12758.54,INR,Credit Card,324652.75,SUCCESS,Card Payment
TXN000045285,61408A17C3874B9F,ACC000524,2024-11-26 17:47:00,Debit,UPI,MER0084,9832.1,INR,UPI,59650.27,SUCCESS,UPI Payment
TXN000045286,ECE161AE8B844CB4,ACC000157,2024-11-26 18:07:00,Debit,Mobile Banking,,17976.61,INR,Mobile Banking,162672.29,SUCCESS,Online Banking
TXN000045287,56A1E420437E4C27,ACC000498,2024-11-26 18:10:00,Debit,Cash,,472.27,INR,Cash,39946.77,SUCCESS,Cash Deposit
TXN000045288,A377A194F35442BC,ACC000727,2024-11-26 18:14:00,Debit,Mobile Banking,,16625.4,INR,Mobile Banking,282010.51,SUCCESS,Online Banking
TXN000045289,1489B2836B96498C,ACC000270,2024-11-26 18:25:00,Credit,Mobile Banking,,7289.0,INR,Mobile Banking,335416.98,SUCCESS,Online Banking
TXN000045290,C88DCE4916AF4699,ACC000542,2024-11-26 18:36:00,Debit,NEFT,,17866.33,INR,NEFT,41858.88,SUCCESS,NEFT Transfer
TXN000045291,7EB25026327E4FC0,ACC000535,2024-11-26 18:37:00,Debit,Credit Card,MER0030,2377.7,INR,Credit Card,527949.55,SUCCESS,Card Payment
